customer_id,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies
9095-HFAFX,Yes,No,Yes,No,No,No,No,Yes,No
3512-IZIKN,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
6289-CPNLD,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
8837-VVWLQ,Yes,No,Yes,Yes,No,No,No,Yes,No
2696-NARTR,Yes,No,Yes,No,No,No,Yes,No,No
7614-QVWQL,No,No,Yes,No,Yes,No,No,Yes,Yes
1809-DMJHQ,Yes,No,Yes,No,No,No,No,No,No
2619-WFQWU,Yes,No,Yes,No,No,No,No,No,No
6629-CZTTH,Yes,No,Yes,No,No,No,No,No,Yes
5364-EVNIB,Yes,No,Yes,No,Yes,Yes,No,No,No
2320-JRSDE,Yes,No,No,No,No,No,No,No,No
5510-BOIUJ,Yes,No,No,No,No,No,No,No,No
4471-KXAUH,Yes,Yes,Yes,No,No,Yes,Yes,No,No
7638-QVMVY,Yes,No,Yes,No,No,No,No,Yes,No
5057-LCOUI,No,No,Yes,No,No,Yes,No,Yes,Yes
1984-FCOWB,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
6108-OQZDQ,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
9102-IAYHT,Yes,Yes,Yes,No,No,No,No,No,Yes
0568-ONFPC,Yes,Yes,No,No,No,No,No,No,No
4905-JEFDW,No,No,Yes,No,No,Yes,No,Yes,No
8019-ENHXU,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
8063-RJYNF,Yes,No,Yes,Yes,No,No,No,Yes,Yes
0687-ZVTHB,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
6338-AVWCY,No,No,Yes,No,No,Yes,No,Yes,No
3797-VTIDR,No,No,Yes,No,No,No,No,No,No
0871-URUWO,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
4847-QNOKA,Yes,No,Yes,No,No,No,No,No,No
6379-RXJRQ,Yes,No,Yes,No,No,No,No,No,No
4789-KWMXN,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
8111-RKSPX,Yes,Yes,Yes,No,No,No,No,No,No
7547-EKNFS,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
9681-OXGVC,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9053-JZFKV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2754-XBHTB,Yes,No,Yes,No,No,No,No,Yes,No
7055-VKGDA,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
0754-UKWQP,Yes,No,Yes,No,No,Yes,No,Yes,Yes
8752-STIVR,Yes,No,Yes,No,No,No,No,Yes,No
4558-FANTW,Yes,No,Yes,Yes,No,No,Yes,Yes,No
1842-EZJMK,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
9894-EZEWG,Yes,No,Yes,No,Yes,No,No,No,No
0637-UBJRP,Yes,No,Yes,Yes,No,No,No,No,Yes
0702-PGIBZ,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1963-VAUKV,Yes,No,No,No,No,No,No,No,No
7739-LAXOG,Yes,Yes,Yes,No,No,Yes,No,No,Yes
2079-FBMZK,Yes,No,Yes,No,No,No,No,No,No
6608-QQLVK,Yes,No,Yes,No,No,Yes,No,No,No
3685-YLCMQ,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
8761-NSOBC,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
5419-JPRRN,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9318-NKNFC,Yes,No,No,No,No,No,No,No,No
7254-IQWOZ,Yes,No,Yes,No,No,No,No,No,No
0742-NXBGR,Yes,No,Yes,No,Yes,Yes,No,No,No
5889-LFOLL,Yes,Yes,Yes,No,No,No,No,No,Yes
1963-SVUCV,Yes,No,Yes,No,No,No,No,No,No
3190-XFANI,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
4488-PSYCG,Yes,No,No,No,No,No,No,No,No
5832-XKAES,Yes,No,Yes,No,No,No,No,No,No
9210-IAHGH,Yes,No,Yes,No,No,No,Yes,Yes,Yes
0023-XUOPT,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
1000-AJSLD,Yes,No,No,No,No,No,No,No,No
0872-NXJYS,Yes,No,Yes,No,No,No,No,No,Yes
9412-ARGBX,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
8676-TRMJS,Yes,Yes,Yes,No,No,No,No,No,No
5294-CDGWY,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
7931-PXHFC,Yes,No,Yes,No,No,Yes,Yes,No,Yes
7839-QRKXN,Yes,No,No,No,No,No,No,No,No
1113-IUJYX,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
8992-JQYUN,No,No,Yes,No,No,Yes,No,Yes,Yes
2025-JKFWI,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
4078-SAYYN,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
9940-HPQPG,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0295-PPHDO,Yes,Yes,Yes,No,No,No,No,Yes,Yes
5906-CVLHP,Yes,No,Yes,No,Yes,No,Yes,No,No
3085-QUOZK,Yes,No,Yes,No,No,No,No,No,No
8267-ZNYVZ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6457-GIRWB,Yes,No,Yes,No,No,No,No,No,No
1450-SKCVI,Yes,No,Yes,No,Yes,No,No,No,No
7693-LCKZL,Yes,Yes,Yes,No,Yes,No,No,No,No
0032-PGELS,No,No,Yes,Yes,No,No,No,No,No
6797-LNAQX,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1699-HPSBG,Yes,No,Yes,No,No,No,Yes,Yes,No
8775-CEBBJ,Yes,No,Yes,No,No,No,No,No,No
5067-XJQFU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2673-CXQEU,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
2424-WVHPL,Yes,No,Yes,No,No,No,Yes,No,No
9058-HRZSV,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes
4522-AKYLR,Yes,No,Yes,No,Yes,Yes,No,No,No
2799-ARNLO,Yes,No,Yes,No,No,No,No,No,No
5697-GOMBF,No,No,Yes,No,No,No,No,Yes,No
2739-CACDQ,Yes,Yes,Yes,No,No,Yes,No,No,No
4115-NZRKS,Yes,No,Yes,No,No,No,No,Yes,Yes
8204-YJCLA,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
9774-NRNAU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0177-PXBAT,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2806-MLNTI,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
9076-AXYIK,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
4933-IKULF,Yes,No,No,No,No,No,No,No,No
5756-OZRIO,Yes,Yes,Yes,No,Yes,No,No,No,Yes
4513-CXYIX,Yes,Yes,Yes,Yes,No,No,No,No,No
8606-CIQUL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4676-MQUEA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
6689-VRRTK,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
6549-YMFAW,Yes,No,No,No,No,No,No,No,No
1307-TVUFB,Yes,Yes,Yes,No,Yes,No,No,No,No
3966-HRMZA,Yes,No,Yes,No,No,Yes,No,No,No
3523-BRGUW,Yes,No,No,No,No,No,No,No,No
6259-WJQLC,Yes,Yes,Yes,No,No,Yes,No,No,No
9904-EHEVJ,Yes,Yes,Yes,No,No,Yes,No,Yes,No
2858-EIMXH,Yes,Yes,Yes,No,No,No,No,Yes,Yes
6419-ZTTLE,Yes,No,No,No,No,No,No,No,No
4782-OSFXZ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5461-QKNTN,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No
6507-ZJSUR,Yes,No,Yes,No,No,No,No,Yes,Yes
1251-STYSZ,Yes,Yes,Yes,Yes,No,No,No,No,No
7005-CYUIL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
2388-LAESQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8752-GHJFU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
9052-VKDUW,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
6806-YDEUL,Yes,No,No,No,No,No,No,No,No
0222-CNVPT,No,No,Yes,Yes,No,No,No,Yes,Yes
6048-UWKAL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1728-CXQBE,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
7108-DGVUU,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
2439-LYPMQ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4918-FYJNT,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
1320-REHCS,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
5605-XNWEN,Yes,Yes,No,No,No,No,No,No,No
3402-XRIUO,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
8058-DMYRU,Yes,Yes,Yes,No,Yes,No,No,No,Yes
3537-RYBHH,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
0308-GIQJT,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
8775-ERLNB,Yes,Yes,Yes,No,No,No,No,No,No
4832-VRBMR,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
4079-VTGLK,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
1302-UHBDD,Yes,No,Yes,No,No,No,No,Yes,Yes
3597-YASZG,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
3420-ZDBMA,Yes,No,Yes,No,No,No,No,No,No
8552-OBVRU,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes
9776-OJUZI,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
0869-PAPRP,Yes,No,Yes,No,No,Yes,No,Yes,No
7268-IGMFD,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
0013-SMEOE,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6486-LHTMA,Yes,Yes,Yes,No,No,Yes,No,Yes,No
4083-BFNYK,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
0023-UYUPN,Yes,Yes,No,No,No,No,No,No,No
6360-SVNWV,Yes,No,Yes,Yes,No,No,No,No,No
5198-EFNBM,Yes,No,Yes,No,Yes,Yes,No,Yes,No
5315-CKEQK,Yes,Yes,Yes,No,No,No,No,No,No
0907-HQNTS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8250-ZNGGW,Yes,No,Yes,Yes,Yes,No,Yes,No,No
8166-ORCHU,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
5533-NHFRF,No,No,Yes,No,Yes,No,Yes,No,Yes
4360-QRAVE,No,No,Yes,No,Yes,Yes,No,No,No
6963-EZQEE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
7923-IYJWY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8059-UDZFY,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
8996-ZROXE,Yes,No,Yes,No,No,Yes,Yes,No,No
2207-QPJED,Yes,No,Yes,No,No,Yes,Yes,Yes,No
0928-JMXNP,No,No,Yes,No,No,Yes,No,No,No
0136-IFMYD,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2883-ILGWO,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1167-OYZJF,Yes,No,No,No,No,No,No,No,No
4806-DXQCE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5996-NRVXR,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
5397-TUPSH,Yes,No,Yes,No,No,No,No,No,No
9402-ORRAH,Yes,No,Yes,No,No,No,No,Yes,Yes
4840-ORQXB,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
9799-CAYJJ,Yes,No,Yes,No,No,No,No,No,No
5913-INRQV,Yes,No,Yes,Yes,No,No,Yes,Yes,No
3878-AVSOQ,Yes,No,Yes,No,No,No,No,No,No
0512-FLFDW,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
2107-FBPTK,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1016-DJTSV,Yes,No,Yes,No,No,No,No,No,No
4039-PIMHX,Yes,No,Yes,No,Yes,No,No,No,No
7826-VVKWT,Yes,No,Yes,No,No,Yes,No,Yes,Yes
1309-XGFSN,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
5816-SCGFC,Yes,No,Yes,No,Yes,No,No,No,No
8261-GWDBQ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
3692-JHONH,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1200-TUZHR,Yes,Yes,Yes,No,No,No,No,No,Yes
4098-NAUKP,Yes,Yes,Yes,No,Yes,Yes,No,No,No
2675-DHUTR,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
0531-ZZJWQ,Yes,Yes,Yes,No,No,No,No,No,No
7278-CKDNC,Yes,Yes,Yes,No,Yes,No,No,No,No
7733-UDMTP,No,No,Yes,No,Yes,Yes,No,Yes,Yes
6904-JLBGY,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
4223-WOZCM,Yes,No,Yes,No,No,Yes,No,No,No
5917-RYRMG,Yes,No,No,No,No,No,No,No,No
8107-KNCIM,Yes,Yes,Yes,No,No,No,No,No,No
7629-WFGLW,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
8818-DOPVL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
8189-XRIKE,Yes,No,Yes,No,No,No,No,Yes,Yes
2665-NPTGL,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
0575-CUQOV,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
0423-UDIJQ,Yes,No,Yes,No,No,No,Yes,No,No
0471-ARVMX,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
6350-XFYGW,Yes,No,Yes,No,No,Yes,No,Yes,Yes
2988-GBIVW,Yes,Yes,Yes,Yes,No,No,No,No,Yes
8979-CAMGB,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
7594-LZNWR,Yes,No,Yes,No,No,No,No,No,No
4948-WBBKL,Yes,Yes,Yes,No,No,No,No,No,No
8348-JLBUG,Yes,No,Yes,Yes,No,Yes,No,No,No
5730-RIITO,No,No,Yes,Yes,Yes,No,No,No,No
8041-TMEID,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
4584-LBNMK,Yes,Yes,No,No,No,No,No,No,No
5995-SNNEW,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
5371-VYLSX,Yes,Yes,Yes,Yes,Yes,No,No,No,No
1078-TDCRN,No,No,Yes,No,Yes,No,No,No,No
9233-PSYHO,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
2851-STERV,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
9591-YVTEB,No,No,Yes,Yes,Yes,No,No,Yes,No
6078-VESFR,Yes,No,Yes,No,No,No,No,No,No
9866-OCCKE,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
3733-UOCWF,Yes,Yes,Yes,No,Yes,No,Yes,No,No
7472-EQOAV,Yes,No,Yes,Yes,Yes,Yes,No,No,No
1576-PFZIW,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
0147-ESWWR,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes
7072-MBHEV,Yes,Yes,Yes,No,No,Yes,No,No,No
8050-DVOJX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5135-GRQJV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1371-WEPDS,Yes,No,Yes,No,No,No,No,No,Yes
3349-ANQNH,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
5937-EORGB,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
0716-BQNDX,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes
1162-ECVII,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2428-HYUNX,Yes,No,No,No,No,No,No,No,No
5828-DWPIL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
3915-ODIYG,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1468-DEFNC,Yes,Yes,No,No,No,No,No,No,No
9605-WGJVW,Yes,No,Yes,No,No,No,No,No,No
2322-VCZHZ,Yes,No,Yes,Yes,Yes,No,No,No,Yes
1658-XUHBX,Yes,Yes,Yes,No,No,Yes,No,No,Yes
2378-HTWFW,Yes,Yes,Yes,Yes,No,No,No,No,Yes
3719-TDVQB,Yes,No,No,No,No,No,No,No,No
4476-OSWTN,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
4023-RTIQM,No,No,Yes,Yes,Yes,Yes,No,No,Yes
7872-RDDLZ,Yes,Yes,Yes,No,Yes,No,No,No,No
2974-GGUXS,Yes,Yes,Yes,No,Yes,No,No,Yes,No
2205-LPVGL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
4868-AADLV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1104-TNLZA,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
5195-KPUNQ,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes
1226-IENZN,Yes,No,Yes,No,No,No,No,No,Yes
3411-WLRSQ,Yes,No,Yes,No,Yes,No,No,No,No
4989-LIXVT,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
1591-MQJTP,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
4323-OHFOW,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
6563-VNPMN,Yes,No,Yes,Yes,Yes,No,Yes,No,No
3454-JFUBC,Yes,No,No,No,No,No,No,No,No
9972-VAFJJ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
0666-UXTJO,Yes,No,Yes,No,No,Yes,No,Yes,No
3605-JISKB,Yes,Yes,Yes,Yes,Yes,No,No,No,No
7795-CFOCW,No,No,Yes,Yes,No,Yes,Yes,No,No
7469-LKBCI,Yes,No,No,No,No,No,No,No,No
1680-VDCWW,Yes,No,No,No,No,No,No,No,No
3638-WEABW,Yes,Yes,Yes,No,Yes,No,Yes,No,No
6827-IEAUQ,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
8865-TNMNX,Yes,No,Yes,No,Yes,No,No,No,No
5948-UJZLF,Yes,No,Yes,No,Yes,No,No,No,No
7639-LIAYI,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
3957-SQXML,Yes,Yes,No,No,No,No,No,No,No
1215-FIGMP,Yes,Yes,Yes,No,Yes,No,No,Yes,No
0557-ASKVU,Yes,No,Yes,No,No,Yes,Yes,No,No
5122-CYFXA,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
3410-YOQBQ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
3170-NMYVV,Yes,No,No,No,No,No,No,No,No
8108-UXRQN,No,No,Yes,Yes,No,No,No,Yes,Yes
1862-QRWPE,Yes,No,No,No,No,No,No,No,No
9803-FTJCG,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
7123-WQUHX,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
8597-CWYHH,Yes,Yes,Yes,No,No,No,No,Yes,Yes
2848-YXSMW,Yes,No,No,No,No,No,No,No,No
4549-ZDQYY,Yes,No,Yes,Yes,No,Yes,Yes,No,No
6734-PSBAW,Yes,Yes,No,No,No,No,No,No,No
8587-XYZSF,Yes,No,Yes,No,No,No,Yes,No,No
7850-VWJUU,Yes,No,Yes,Yes,No,No,No,No,No
2749-CTKAJ,Yes,No,No,No,No,No,No,No,No
6345-FZOQH,Yes,No,No,No,No,No,No,No,No
6727-IOTLZ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5918-VUKWP,Yes,No,No,No,No,No,No,No,No
3712-PKXZA,Yes,No,No,No,No,No,No,No,No
6582-OIVSP,Yes,No,Yes,No,No,No,No,No,No
4827-USJHP,Yes,No,Yes,No,Yes,No,No,No,No
8167-GJLRN,No,No,Yes,No,No,No,Yes,No,No
2146-EGVDT,Yes,No,No,No,No,No,No,No,No
2604-IJPDU,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
7255-SSFBC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
7674-YTAFD,Yes,No,Yes,No,Yes,No,Yes,No,No
1347-KTTTA,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
4195-NZGTA,No,No,Yes,No,No,No,No,No,No
4709-LKHYG,Yes,No,No,No,No,No,No,No,No
2040-LDIWQ,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
4443-EMBNA,Yes,Yes,No,No,No,No,No,No,No
0945-TSONX,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
0303-UNCIP,Yes,Yes,Yes,No,No,Yes,No,No,Yes
4075-JFPGR,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
3675-YDUPJ,Yes,No,No,No,No,No,No,No,No
7014-ZZXAW,Yes,Yes,No,No,No,No,No,No,No
4130-MZLCC,Yes,No,Yes,No,Yes,No,No,No,No
0314-TKOSI,Yes,No,Yes,Yes,Yes,No,No,No,No
9577-WJVCQ,Yes,Yes,Yes,Yes,No,No,No,No,No
6202-DYYFX,Yes,Yes,Yes,No,No,No,No,No,No
3808-HFKDE,Yes,No,Yes,No,No,No,No,No,No
2294-SALNE,Yes,No,Yes,No,Yes,Yes,Yes,No,No
6556-DBKZF,Yes,No,Yes,No,No,Yes,No,No,No
2985-JUUBZ,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
0895-LMRSF,Yes,No,Yes,No,No,No,No,Yes,Yes
7277-OZCGZ,Yes,No,Yes,Yes,No,No,Yes,No,Yes
5027-YOCXN,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
7102-JJVTX,Yes,No,Yes,Yes,No,No,No,No,No
8626-PTQGE,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
9385-EHGDO,Yes,No,No,No,No,No,No,No,No
2379-GYFLQ,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No
5160-UXJED,Yes,No,Yes,No,No,No,No,No,No
9833-TGFHX,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
5229-DTFYB,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes
0104-PPXDV,Yes,No,Yes,No,No,Yes,No,No,No
6563-VRERX,Yes,No,No,No,No,No,No,No,No
5522-JBWMO,Yes,No,Yes,No,No,No,No,No,No
5876-QMYLD,Yes,No,No,No,No,No,No,No,No
2277-AXSDC,Yes,No,No,No,No,No,No,No,No
4742-DRORA,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2233-FAGXV,Yes,Yes,No,No,No,No,No,No,No
5605-IYGFG,Yes,No,Yes,No,No,No,No,No,No
6048-NJXHX,Yes,No,No,No,No,No,No,No,No
2320-SLKMB,No,No,Yes,No,No,Yes,Yes,Yes,No
4376-KFVRS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
0771-WLCLA,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
2937-FTHUR,Yes,Yes,Yes,Yes,No,No,No,No,Yes
5168-MSWXT,Yes,No,Yes,No,No,Yes,No,Yes,Yes
8592-PLTMQ,Yes,Yes,No,No,No,No,No,No,No
8313-NDOIA,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
5149-CUZUJ,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No
1452-VOQCH,Yes,Yes,Yes,No,No,No,No,No,No
4104-PVRPS,Yes,No,Yes,Yes,No,No,Yes,No,No
0486-LGCCH,Yes,No,No,No,No,No,No,No,No
7971-HLVXI,Yes,Yes,Yes,No,No,No,No,No,Yes
6579-JPICP,Yes,No,No,No,No,No,No,No,No
0505-SPOOW,Yes,No,No,No,No,No,No,No,No
8981-FJGLA,Yes,Yes,Yes,No,No,Yes,No,No,No
8535-SFUTN,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
8677-HDZEE,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
3482-ABPKK,Yes,No,Yes,Yes,No,No,Yes,No,No
0913-XWSCN,Yes,Yes,Yes,No,No,No,No,No,Yes
0750-EBAIU,Yes,No,Yes,Yes,No,Yes,No,Yes,No
7601-GNDYK,Yes,No,No,No,No,No,No,No,No
4234-XTNEA,Yes,No,Yes,No,No,No,No,Yes,No
2560-PPCHE,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
8138-EALND,Yes,No,No,No,No,No,No,No,No
2654-VBVPB,Yes,No,No,No,No,No,No,No,No
2501-XWWTZ,Yes,No,Yes,No,No,No,No,No,No
3716-UVSPD,Yes,No,Yes,No,No,No,Yes,No,No
5846-NEQVZ,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes
6967-QIQRV,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
0308-IVGOK,No,No,Yes,No,Yes,Yes,Yes,No,No
7293-LSCDV,Yes,No,No,No,No,No,No,No,No
9548-LIGTA,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
5150-LJNSR,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
2640-LYMOV,Yes,No,No,No,No,No,No,No,No
4568-KNYWR,Yes,No,Yes,Yes,Yes,No,No,Yes,No
8752-IMQOS,Yes,No,No,No,No,No,No,No,No
9244-ZVAPM,Yes,No,Yes,No,No,No,No,No,No
5172-MIGPM,Yes,Yes,Yes,No,No,No,Yes,No,Yes
1096-ADRUX,Yes,Yes,Yes,No,No,No,No,No,No
2731-GJRDG,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
7138-GIRSH,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
4059-IIEBK,Yes,Yes,Yes,No,Yes,No,No,No,No
0516-UXRMT,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
9411-TPQQV,No,No,Yes,Yes,No,No,Yes,Yes,Yes
9565-FLVCG,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
7501-IWUNG,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes
8040-MNRTF,Yes,No,Yes,No,No,No,No,No,No
0946-FKYTX,No,No,Yes,No,Yes,No,No,No,No
5076-YVXCM,Yes,Yes,Yes,No,No,No,No,No,Yes
7596-ZYWBB,Yes,No,Yes,Yes,Yes,No,Yes,No,No
3014-WJKSM,Yes,No,Yes,No,No,Yes,No,No,No
9661-JALZV,Yes,Yes,No,No,No,No,No,No,No
5433-KYGHE,Yes,Yes,Yes,Yes,No,No,Yes,No,No
9944-AEXBM,Yes,Yes,Yes,No,No,No,No,No,Yes
1216-JWVUX,Yes,No,Yes,No,Yes,No,No,No,No
7564-GHCVB,Yes,Yes,Yes,Yes,No,No,No,No,No
7595-EHCDL,No,No,Yes,No,No,Yes,No,Yes,Yes
6647-ZEDXT,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
2521-NPUZR,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
4381-MHQDC,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
6425-JWTDV,Yes,No,No,No,No,No,No,No,No
